text_id,speaker_id,gender,topics,conv_id,turn,text,length,age_cat,clean_text,label,trigram_pred
18589,S0192,M,"['university', 'linguistics', 'timetabling', 'tuition fees', 'research', 'lecturers', 'language classes', 'food', 'cooking', 'vegetarianism', 'animal treatment', 'food preparation', 'studying', 'dinner', 'supermarkets', 'languages', 'lunch', 'food combinations', 'south korea', 'men and women in south korea', 'festivals', 'china', 'travel', 'computer games for sale', 'family', 'back gardens', 'flats.']",SB9K,1404,so I can definitely make sure I'm prepared <unclear>that</unclear> I can get on with it like,16,19_29,so i can definitely make sure i'm prepared <unclear>that</unclear> i can get on with it like,0,0
53613,S0439,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1503,"er <anon type=""place"" /> is towards <anon type=""place"" /> but my parents actually live just just past <anon type=""place"" />",14,19_29,"er <anon type=""place"" /> is towards <anon type=""place"" /> but my parents actually live just just past <anon type=""place"" />",0,0
54707,S0084,F,[],SU82,1631,"she was like you know I'm only an e-mail away <pause dur=""short"" /> I was like yeah but you're also six hours away <pause dur=""short"" /> <vocal desc=""cough"" /> And time difference",25,19_29,"she was like you know i'm only an e-mail away <pause dur=""short"" /> i was like yeah but you're also six hours away <pause dur=""short"" /> <vocal desc=""cough"" /> and time difference",0,0
27769,S0167,F,"['food', 'domestic chores', 'pets', 'future plans', 'work', 'finances', 'parents', 'family', 'relationships', 'past activities', 'nostalgic stories', 'health ']",SFLB,59,"<anon nameType=""n"" type=""name"" />'s starting eating in this really weird way <pause dur=""short"" /> she gets the food out of the thing with her paw <pause dur=""short"" /> eases it off her paw <vocal desc=""laugh"" />",25,19_29,"<anon nametype=""n"" type=""name"" />'s starting eating in this really weird way <pause dur=""short"" /> she gets the food out of the thing with her paw <pause dur=""short"" /> eases it off her paw <vocal desc=""laugh"" />",0,0
27110,S0013,F,['no info'],SF6K,26,yeah I thought you were talking about buying tomatoes in the winter in the supermarket,15,50_plus,yeah i thought you were talking about buying tomatoes in the winter in the supermarket,1,1
21949,S0486,F,"['military experience', 'career', 'meeting his wife', 'places in taunton.']",SDEX,5,erm and you did mention a subject that you might tell me about?,14,50_plus,erm and you did mention a subject that you might tell me about?,1,1
34583,S0253,M,"['museums', 'parking', 'work', 'shopping', 'weddings', 'moving house', 'christmas and presents', 'interview for a masters', 'money', 'future plans', 'pets']",SKJ6,191,erm,1,19_29,erm,0,1
36978,S0681,M,"['discussing the past day', 'wicken fen nature reserve', 'online banking', 'savings and interest', 'housing and issues', 'issues about dave’s front door and door keys', 'mapping genotypes', 'planning the next day', 'christmas cards', 'choosing and delivering a christmas present to friend', 'issues with my mobility rollator', 'changing battery in electric candle', 'christmas lists']",SLJ5,68,"<vocal desc=""cough"" />",0,50_plus,"<vocal desc=""cough"" />",1,1
55392,S0444,F,"['yoga', 'neighbours', 'singing', 'relationships', 'future']",SUPB,174,yeah that's good,4,19_29,yeah that's good,0,0
589,S0362,M,"['friends', 'family', 'work', 'holidays', 'festivals', 'houses']",S2C9,746,and that just says it all,6,19_29,and that just says it all,0,1
16725,S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,688,oh right,2,50_plus,oh right,1,1
66748,S0528,M,"['swedish massage', 'hospice', 'nursery education', 'wife', 'female equality', 'terminology', 'the me event next year and the involvement of women.']",SZT4,150,er it did torment him later in life,8,50_plus,er it did torment him later in life,1,0
24994,S0635,M,"['honeymoon', 'usa', 'iceland', 'boston', 'portland maine', 'family', 'california road trip', 'san francisco', 'la', 'camping', 'hotels', 'motels', 'national parks', 'desert', 'outsider art', 'food.']",SEGJ,1734,people blasting music out of portable speakers and stuff,9,19_29,people blasting music out of portable speakers and stuff,0,0
1952,S0671,M,"['music; bands', 'drumming', 'live and albums', 'mutual friends', 'internships', 'plans ']",S2YK,52,are they erm are they just like folky as well? <unclear>these guys</unclear>,11,19_29,are they erm are they just like folky as well? <unclear>these guys</unclear>,0,0
30493,S0486,F,"['designing a glass door', 'and some gardening concerns.  ']",SG97,269,yeah,1,50_plus,yeah,1,0
36615,S0628,F,"['politics (racisim)', 'what we have ordered', 'work politics', 'housing', 'capitalism']",SLH6,38,"<vocal desc=""laugh"" />",0,19_29,"<vocal desc=""laugh"" />",0,0
24975,S0632,F,"['honeymoon', 'usa', 'iceland', 'boston', 'portland maine', 'family', 'california road trip', 'san francisco', 'la', 'camping', 'hotels', 'motels', 'national parks', 'desert', 'outsider art', 'food.']",SEGJ,1647,and I started to write again but I didn't I didn't that was the last time I wrote and I just stopped,24,19_29,and i started to write again but i didn't i didn't that was the last time i wrote and i just stopped,0,0
33406,S0041,F,[],SJLT,234,it needs to leave,4,19_29,it needs to leave,0,1
43078,S0282,F,"['advice about renovation projects for historic buildings', 'bidding for funds', 'workable business plans']",SNXL,485,yeah,1,50_plus,yeah,1,0
20989,S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,305,I think it,3,50_plus,i think it,1,0
24353,S0444,F,"['halloween party', 'relationships', 'work', 'future', 'holiday', 'new job', 'friends', 'interview', 'the past']",SECS,650,"<vocal desc=""laugh"" />",0,19_29,"<vocal desc=""laugh"" />",0,0
65610,S0268,M,['how to overcome problem of strings breaking; methods involved (including using cable ties); materials/dimensions/positioning/weight; costing; trailing the ideas; discussion on the use of the word ‘fleet’; use of product in primary school v. secondary school; cutting ear lobe and stripe in hair by mistake; marketing the idea; dragons’ den; resulting new haircut...'],SZNP,200,presumably it has they just need protection that's where the cable ties come in it's like such a good idea but I I think there might be something that you can put some kind of guard that you could put and lock on so it was tamper proof which would be one operation well one operation as opposed to six or seven operations,65,50_plus,presumably it has they just need protection that's where the cable ties come in it's like such a good idea but i i think there might be something that you can put some kind of guard that you could put and lock on so it was tamper proof which would be one operation well one operation as opposed to six or seven operations,1,1
34029,S0529,F,"['questioning what do isis stand for', 'politics', 'the paris attacks', 'university stresses', 'the mental health stigma', 'films', 'university societies', '']",SJV7,938,when he's in so,5,19_29,when he's in so,0,0
19804,S0529,F,"['instructing how to use the finger detector instead of number code on iphone', 'dislike of sundays', 'funny pictures on the internet', 'online shopping']",SCVK,513,I don't I don't know like I really don't understand,13,19_29,i don't i don't know like i really don't understand,0,0
53828,S0530,F,"['university doubts', 'future careers', 'celebrities', 'babies']",STMM,567,he seems nice doesn't he?,7,19_29,he seems nice doesn't he?,0,0
35400,S0015,F,"['buses', ""day's activities"", 'pension', 'sleep']",SKNF,516,Hotmail,1,50_plus,hotmail,1,0
14933,S0355,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",S9EP,738,Mike Oldfield?,3,50_plus,mike oldfield?,1,1
21397,S0439,F,"['food', 'work', 'holidays', 'ex-boyfriends', 'relationships. ']",SD92,342,"no <pause dur=""short"" /> massively tall",3,19_29,"no <pause dur=""short"" /> massively tall",0,0
21893,S0084,F,"['the military', 'magazines', 'films', 'computers']",SDAJ,424,er flesh eating zombies,4,19_29,er flesh eating zombies,0,1
2944,S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,308,so we have like a drop period?,8,19_29,so we have like a drop period?,0,0
60400,S0585,F,"['trying to get anon’s shoes clean', 'discussing current outfit', 'anon’s brother and living abroad', 'discussing another friend', 'getting ready', 'discussing a friend getting a dog,']",SXFR,5,no it's not done it though,7,19_29,no it's not done it though,0,0
48247,S0536,M,['successful career inventing and marketing printing systems.  working in germany at exhibitions.'],SQ63,100,yes,1,50_plus,yes,1,1
33655,S0041,F,[],SJLT,1346,"<anon nameType=""m"" type=""name"" />'s isn't all that lovely",7,19_29,"<anon nametype=""m"" type=""name"" />'s isn't all that lovely",0,1
27715,S0275,F,"['music', 'the internet', 'tv shows', 'men', 'celebrities', 'weekend activities', 'friends', 'disney movies', 'cafes', 'football', 'instagram', 'going out', 'university', 'family', 'sleep', 'cartoons', 'tattoos', 'pizza.']",SFJ2,420,funny? do you know I'd I like the girl,11,19_29,funny? do you know i'd i like the girl,0,0
36605,S0441,F,"['holiday', 'barcelona', 'paris', 'future plans', 'the weekend', 'tv shows', 'food', 'family', 'boyfriends', '']",SLDD,826,oh,1,19_29,oh,0,0
47110,S0650,M,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,152,yes,1,50_plus,yes,1,1
49265,S0355,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",SQWW,288,do you get travelling?,5,50_plus,do you get travelling?,1,0
37125,S0679,F,"['discussing the past day', 'wicken fen nature reserve', 'online banking', 'savings and interest', 'housing and issues', 'issues about dave’s front door and door keys', 'mapping genotypes', 'planning the next day', 'christmas cards', 'choosing and delivering a christmas present to friend', 'issues with my mobility rollator', 'changing battery in electric candle', 'christmas lists']",SLJ5,215,mm,1,50_plus,mm,1,1
33035,S0192,M,"['excellent tv programmes', 'horrible documentaries', 'animal harm', 'organic farming', 'politics', 'books', 'instruments', 'food', 'recording', 'jobs', 'travelling', 'spice', 'friends', 'you tube videos', 'brighton & hove ']",SJ88,670,I cooked the wrong thing,5,19_29,i cooked the wrong thing,0,0
27457,S0012,M,['no info'],SF6K,373,"oh dear <pause dur=""short"" /> but it's just a fleeting moment isn't it",12,50_plus,"oh dear <pause dur=""short"" /> but it's just a fleeting moment isn't it",1,0
17883,S0228,M,"['tv shows', 'roman history', 'food', 'spartacus', 'early deaths', 'musicians', 'teas', 'mortar and pestles', 'clothes', 'souvenirs', 'herbs & spices', 'nuts', 'chickpeas', 'bread', 'china', 'malarials', 'sea lice']",SAHB,326,"<vocal desc=""laugh"" />",0,19_29,"<vocal desc=""laugh"" />",0,0
34081,S0530,F,"['questioning what do isis stand for', 'politics', 'the paris attacks', 'university stresses', 'the mental health stigma', 'films', 'university societies', '']",SJV7,1169,"Hollande <vocal desc=""laugh"" />",1,19_29,"hollande <vocal desc=""laugh"" />",0,0
43331,S0289,F,"['advice about renovation projects for historic buildings', 'bidding for funds', 'workable business plans']",SNXL,738,actual interpretation and,3,50_plus,actual interpretation and,1,1
19807,S0530,F,"['instructing how to use the finger detector instead of number code on iphone', 'dislike of sundays', 'funny pictures on the internet', 'online shopping']",SCVK,522,cos you are your <trunc>pare</trunc>?,5,19_29,cos you are your <trunc>pare</trunc>?,0,1
4396,S0202,F,"['sports', 'music']",S3UC,190,yeah,1,19_29,yeah,0,0
15069,S0526,M,"['membership of a society', 'life information', 'some technical engineering subjects.']",S9F7,25,not really into railways railways have always left me cold erm from the age of nine,16,50_plus,not really into railways railways have always left me cold erm from the age of nine,1,1
64552,S0084,F,"['films', 'family']",SZ7Y,329,yeah,1,19_29,yeah,0,0
43579,S0530,F,"['mental health', 'missing university seminars', 'university stress', 'the lottery', 'wealth']",SP3Q,129,mm,1,19_29,mm,0,1
