text_id,speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat
41531,S0488,F,"['drugs ', 'food', 'sex', 'internet', 'friends.']",SNAS,185,dad was like oh you know AA Gill the food writer? I've heard he's really boring he like he doesn't even drink and and I was like and dad was like erm erm but other things too and I was like,45,19_29,dad was like oh you know aa gill the food writer? i've heard he's really boring he like he doesn't even drink and and i was like and dad was like erm erm but other things too and i was like,0
37380,S0681,M,"['discussing the past day', 'wicken fen nature reserve', 'online banking', 'savings and interest', 'housing and issues', 'issues about dave’s front door and door keys', 'mapping genotypes', 'planning the next day', 'christmas cards', 'choosing and delivering a christmas present to friend', 'issues with my mobility rollator', 'changing battery in electric candle', 'christmas lists']",SLJ5,470,no no I we'd never have lunch <trunc>tog</trunc>,8,50_plus,no no i we'd never have lunch <trunc>tog</trunc>,1
60482,S0441,F,"['house problems', 'estate agent', 'friends', 'moving out. ']",SXJP,81,oh god,2,19_29,oh god,0
33004,S0192,M,"['excellent tv programmes', 'horrible documentaries', 'animal harm', 'organic farming', 'politics', 'books', 'instruments', 'food', 'recording', 'jobs', 'travelling', 'spice', 'friends', 'you tube videos', 'brighton & hove ']",SJ88,570,yeah,1,19_29,yeah,0
43286,S0282,F,"['advice about renovation projects for historic buildings', 'bidding for funds', 'workable business plans']",SNXL,693,mm,1,50_plus,mm,1
24399,S0439,F,"['halloween party', 'relationships', 'work', 'future', 'holiday', 'new job', 'friends', 'interview', 'the past']",SECS,814,my life is over,4,19_29,my life is over,0
64402,S0203,M,"['bands', 'friends', 'hobbies']",SYXU,76,yeah but,2,19_29,yeah but,0
53543,S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1206,yeah so erm I'm like so I start PTing in January now,13,19_29,yeah so erm i'm like so i start pting in january now,0
43544,S0282,F,"['advice about renovation projects for historic buildings', 'bidding for funds', 'workable business plans']",SNXL,951,yeah,1,50_plus,yeah,1
20104,S0058,F,[],SCXU,725,"yeah sure <pause dur=""long"" />",2,19_29,"yeah sure <pause dur=""long"" />",0
61188,S0218,M,"['university', 'massages', 'lectures']",SXKQ,194,"get on me bitch <pause dur=""short"" /> ah ah ah <pause dur=""short"" /> oh fucking hell that's cold",13,19_29,"get on me bitch <pause dur=""short"" /> ah ah ah <pause dur=""short"" /> oh fucking hell that's cold",0
66003,S0439,F,"['food', 'holidays', 'memories', 'catching-up', 'work', 'home-life', 'parents', 'family', 'friends', 'future plans.  ']",SZQX,524,oh wow yeah,3,19_29,oh wow yeah,0
23908,S0438,F,"['travel', 'nicknames', 'superfoods', 'anon', 'housemates', 'croquet', 'cake', 'food']",SDWT,378,<trunc>s</trunc>sells,1,19_29,<trunc>s</trunc>sells,0
32501,S0679,F,"['orchids', 'birthday cakes', 'school dinners', 'other stuff about our senior school', 'shopping in east kent', 'shopping in cambridge', 'cambridge university', 'plans for the afternoon']",SHHX,752,mm,1,50_plus,mm,1
65994,S0450,F,"['food', 'holidays', 'memories', 'catching-up', 'work', 'home-life', 'parents', 'family', 'friends', 'future plans.  ']",SZQX,479,yeah,1,19_29,yeah,0
56830,S0253,M,"['films', 'the dentist', 'holidays', 'books', 'gigs', 'food', 'football', 'writing', 'accents', 'tv shows', 'music', 'citibikes']",SVFH,14,and the <trunc>hung</trunc> and the hunger games is a celebration of them quashing the rebellious elements of society when in fact it was society itself is you know,27,19_29,and the <trunc>hung</trunc> and the hunger games is a celebration of them quashing the rebellious elements of society when in fact it was society itself is you know,0
55134,S0084,F,[],SU82,3535,fucking hell,2,19_29,fucking hell,0
4615,S0013,F,['no info'],S45F,96,I don't think paint stop,6,50_plus,i don't think paint stop,1
31517,S0439,F,"['holiday in naples', 'boyfriend problems', 'relationships', 'friends', 'bbc good food show', 'christmas presents', 'housing.  ']",SHDM,821,I will do,3,19_29,i will do,0
29652,S0242,M,"['vegan food', 'eating meat', 'back pain', 'pudding', 'computer updates', 'designing traffic systems', 'food allergies and diet']",SG2E,277,total nonsense,2,50_plus,total nonsense,1
18736,S0336,F,"['friends', 'boyfriends', 'cars', 'holidays', 'work']",SBEV,324,but he goes,3,19_29,but he goes,0
65651,S0266,F,['how to overcome problem of strings breaking; methods involved (including using cable ties); materials/dimensions/positioning/weight; costing; trailing the ideas; discussion on the use of the word ‘fleet’; use of product in primary school v. secondary school; cutting ear lobe and stripe in hair by mistake; marketing the idea; dragons’ den; resulting new haircut...'],SZNP,241,right that completes the hairdressing don't look in the mirror cos I don't think you'll be very pleased,21,50_plus,right that completes the hairdressing don't look in the mirror cos i don't think you'll be very pleased,1
25229,S0084,F,"['friendships', 'relationships', 'clothes']",SEGU,49,mm,1,19_29,mm,0
28408,S0237,F,"['the weekend', 'work', 'chichester', 'family', 'british national corpus', 'linguistics', 'pay day', 'colleagues', 'photos', 'names', 'hometowns', 'personal information', 'divorce', 'musicals', 'theatre', 'university', 'malaysian dialect', 'time off', 'judge judy', 'grades', 'creative writing', 'undergraduate degrees', 'novel writing', 'grammar', 'referencing', 'fireworks', 'money & budgets', 'supervisor position', 'coffee', 'schedules', 'greece', 'friends & family', 'tefl', 'tuitions fees', 'student loans', ""master's degrees"", 'boyfriends', 'relationships', 'proposal', 'marriage', 'siblings', 'passives', 'hair', 'cheating ']",SFNQ,1548,he did have a car,5,19_29,he did have a car,0
40334,S0631,F,"['slimming world healthy extra options', 'free food and ‘syns’ in various foods', 'tea', 'the cooking', '0 calorie syrup', 'artificial flavour', 'making plans for ‘treat day’ saturday', 'siri', 'calendars', 'cauliflower cheese with a roast', 'weight loss', 'unreliable scales', 'exercise', 'supermarkets feeling best quorn range', 'veg box deliveries', 'saving money', 'tax', 'work', 'targets', 'spice mix', 'double peas in the freezer', 'frylight', 'mint.']",SMK7,5,and sometimes that's the only tea I drink because if I go to work I won't drink tea in a day like no,25,19_29,and sometimes that's the only tea i drink because if i go to work i won't drink tea in a day like no,0
46361,S0486,F,"['career details as a producer for the bbc', 'natural history', 'looking at photography', 'talking about how perception is different in each individual. comparing experiences.']",SPY2,769,and I thought well you know when I thought how how much it took me how quick it was to make cos it was a found object,27,50_plus,and i thought well you know when i thought how how much it took me how quick it was to make cos it was a found object,1
51036,S0253,M,"['museums', 'parking', 'work', 'shopping', 'weddings', 'moving house', 'christmas and presents', 'interview for a masters', 'money', 'future plans', 'pets']",SRFV,1102,do you mean do you mean like come across as like a raving,13,19_29,do you mean do you mean like come across as like a raving,0
19275,S0265,M,"['arrangements for birthdays', 'postcard of recent holiday', 'scottish independence']",SCQC,324,mm,1,50_plus,mm,1
66242,S0439,F,"['food', 'holidays', 'memories', 'catching-up', 'work', 'home-life', 'parents', 'family', 'friends', 'future plans.  ']",SZQX,1426,"I love it <pause dur=""short"" /> don't wanna just eat it though <vocal desc=""laugh"" />",11,19_29,"i love it <pause dur=""short"" /> don't wanna just eat it though <vocal desc=""laugh"" />",0
39207,S0179,M,"['food', 'gyms', 'work', 'cars', 'friends', 'graduate jobs', 'literature', 'drugs', 'tv and film', 'gender discrimination', 'babies']",SM6B,1127,not that just you're you know you're paid the amount that <unclear />,14,19_29,not that just you're you know you're paid the amount that <unclear />,0
45577,S0441,F,"['food', 'habits', 'friends', 'relationships. ']",SPXV,429,July,1,19_29,july,0
4088,S0275,F,"['pets', 'food', 'family', 'image', 'exercising', 'going out', 'drinking', 'school', 'friends', 'the internet', 'boys', 'love', 'football.']",S3S6,329,Friday morning oh not Friday morning actually I'm lying it was like Friday afternoon cos I was still in bed but,22,19_29,friday morning oh not friday morning actually i'm lying it was like friday afternoon cos i was still in bed but,0
60388,S0671,M,"['eating out', 'cinema and film', 'gaming', 'football – premier league ', 'stag weekends', 'books', 'the lie', 'politics', 'europe', 'university', 'seminars', 'course mates', 'shakespeare on tv']",SXFD,965,okay,1,19_29,okay,0
56891,S0250,M,"['films', 'the dentist', 'holidays', 'books', 'gigs', 'food', 'football', 'writing', 'accents', 'tv shows', 'music', 'citibikes']",SVFH,262,oh it's a bit chilly,6,19_29,oh it's a bit chilly,0
17768,S0447,M,"['exercise', 'phones', 'writing', 'post', 'theatre', 'work', 'tv', 'halloween', 'food', 'toilets', 'ghosts', 'exams', 'alcohol', 'future plans', 'songs', 'uni', 'manchester', 'cars', 'recruitment', 'sleeping']",SAG4,745,yeah and them I'm driving to you on the Wednesday,11,19_29,yeah and them i'm driving to you on the wednesday,0
53201,S0487,F,[],STK7,95,"well it was like <pause dur=""short"" /> yeah definitely <pause dur=""long"" /> but isn't that really like strange? <pause dur=""short"" /> I just don't know what that moment meant I like always think about it and it's like I do really regret not saying anything so then at like I was talking to <anon nameType=""f"" type=""name"" /> so she like I was like engaged in a conversation and she like didn't when the conversation finished <pause dur=""short"" /> she just was staring at me so weirdly the <pause dur=""short"" /> and like we just never said hi and we it wasn't friendly it wasn't like a warm feeling but it was a cold it was like <pause dur=""short"" /> it was so weird <pause dur=""short"" /> it like I can't describe it",116,19_29,"well it was like <pause dur=""short"" /> yeah definitely <pause dur=""long"" /> but isn't that really like strange? <pause dur=""short"" /> i just don't know what that moment meant i like always think about it and it's like i do really regret not saying anything so then at like i was talking to <anon nametype=""f"" type=""name"" /> so she like i was like engaged in a conversation and she like didn't when the conversation finished <pause dur=""short"" /> she just was staring at me so weirdly the <pause dur=""short"" /> and like we just never said hi and we it wasn't friendly it wasn't like a warm feeling but it was a cold it was like <pause dur=""short"" /> it was so weird <pause dur=""short"" /> it like i can't describe it",0
65865,S0439,F,"['food', 'holidays', 'memories', 'catching-up', 'work', 'home-life', 'parents', 'family', 'friends', 'future plans.  ']",SZQX,13,see that's like looking a bit opposite to me in the last few weekends I've literally been so manic,21,19_29,see that's like looking a bit opposite to me in the last few weekends i've literally been so manic,0
17213,S0015,F,"['food', 'china', 'laptop']",S9ZP,378,mm,1,50_plus,mm,1
7955,S0441,F,"['holiday', 'great north run', 'newcastle', 'netball', 'sport', 'food', 'friends', 'catch-up']",S5YC,14,"well oh <pause dur=""short"" /> they <trunc>w</trunc> <vocal desc=""laugh"" /> like her one of her dreams in life was just like",14,19_29,"well oh <pause dur=""short"" /> they <trunc>w</trunc> <vocal desc=""laugh"" /> like her one of her dreams in life was just like",0
44788,S0535,M,"['control systems', 'mg cars', 'work ethics', 'getting things done.']",SPM5,216,oh yeah,2,50_plus,oh yeah,1
60854,S0587,M,[],SXK4,46,yeah fair enough,3,19_29,yeah fair enough,0
26787,S0680,F,"['making a shopping list', 'ages on birthday cards', 'buying calendar fobs', 'art and craft at school', 'other things from primary school', 'hockey boots', 'subjects for study at university – sound recording', 'wider take on social history', 'changes in computers and computing', 'passing computers to computing museum', 'volunteering at computing museum']",SEVC,355,"yes was was it because as I say <anon nameType=""m"" type=""name"" /> you know <anon nameType=""m"" type=""name"" /> had to learn all that on his own really until he got into a company that sent him on courses",32,50_plus,"yes was was it because as i say <anon nametype=""m"" type=""name"" /> you know <anon nametype=""m"" type=""name"" /> had to learn all that on his own really until he got into a company that sent him on courses",1
